Year,AUS,AUT,BEL,CAN,CHE,CHL,DEU,DNK,ESP,FIN,FRA,GBR,GRC,IRL,ITA,JPN,MEX,NLD,NOR,NZL,PRT,SWE,USA,,Euro Area
1915,33.4650795553099,12.326808746600515,30.588549422024997,13.438815062642849,42.622951901541995,8.683844107041622,18.95822297146661,9.648000573075368,8.774484839372043,12.22644440880834,27.061887073232196,13.260291638247162,27.738136680120476,2.851186446853087,4.915916744584545,2.1738537338461463,6.000778832249134,33.842256142331465,20.83017884557351,30.102540926663643,6.0339652897712535,14.253887164562181,48.777258697442164,,17.117095576771547
1916,34.10317381828232,12.059536612740322,31.451172750583094,14.217999756211464,45.9059599371013,8.71271552944602,20.9222669609566,9.747421169008257,8.904148160941165,12.498985238209041,26.947780238281627,13.020734174240829,27.45841031244731,3.0087916859005577,4.94094538834897,2.237637999017418,5.966016585255133,35.13097339638079,21.370661473746477,31.76830642945976,6.189530096122068,13.78363387042814,48.26663235590258,,17.545861441272564
1917,34.97109383823662,12.258582096664426,32.29805366525104,15.006928530418739,51.38342493132651,8.859300431113867,22.25855420782621,9.848830940509988,9.003235319691724,13.26910176574828,26.687645622915685,12.755951509197708,27.08415202716375,3.1926746244643947,4.996329009148018,2.3057517303898014,5.968608656546044,36.67978441026564,22.937461319030763,30.74091278119045,6.332782954230256,14.709787913111027,49.942864729803944,,17.904949445503078
1918,35.655783914683376,12.384535212025405,33.20687123852003,15.804699439556494,55.586488632704096,9.054956202369958,22.83677489872818,9.929887956720457,9.129663340287534,13.713683384536232,26.41716859159776,12.510632493215153,28.269613681047773,3.362662595515833,5.4621359226107655,2.411084374796427,6.034636857432451,37.40377072655023,24.118980502866098,29.693522641053633,6.634557718082501,16.227160455365762,53.47761561158586,,18.368271819635062
1919,35.468750355636814,12.51347934171143,33.973893475132726,16.46307042392131,57.90729950494048,9.181416505871805,24.145095162785058,10.797224187200598,9.124398232814077,13.424415405160792,25.903650942214455,13.09256750306922,29.626991248269402,3.5183675835917736,6.159321701982754,2.576807145661959,6.111666373078847,37.97158538317266,24.13911033371162,28.6802750427736,6.802934547065547,17.092292042311506,61.51444631861327,,19.24766119065993
1920,35.42442407590676,11.632394271250782,36.26165877455386,17.251843025065796,60.866972104981556,9.308211579567734,23.579106165547863,11.674867747783539,9.167828782439706,13.026784445432726,26.454654276561136,14.93439596338885,29.25485408352191,3.689920334365031,5.9896430138545265,2.720396581672242,6.304912674227671,38.10128540287047,25.004050941717708,28.588027457272595,7.096687673331109,20.337705606780986,59.85750836889275,,19.327412051584613
1921,36.62854015354508,11.944919747445166,36.57852394386492,17.550442429534307,63.571662099860646,9.439119116270795,23.77502060984782,11.115899103901564,9.24408570052246,13.601181900809813,28.00433553311673,17.976875799116186,28.440069552599116,3.916842708446661,6.120768993586593,2.9343492612623394,6.678721080050675,38.173318644647594,27.8958192127812,28.00454723230544,7.242088745137592,24.481379427161087,71.92729560882483,,19.984409380043264
1922,37.17365704096445,12.702763827575945,36.47578601086391,17.812617212485584,64.5352958704944,9.59785455861555,23.8152314557519,11.123366475597104,9.351314243442257,13.390250231377056,28.52604026090696,17.94985148980109,28.376636071634977,4.166561561923939,6.151059929226248,3.0974218737968,7.0629824054125745,39.85346906559205,29.234268802227028,27.96521277253935,7.344568812548964,22.22949945645444,59.52209516886188,,20.28660798320596
1923,38.088927032692595,13.43638457525317,36.35216659020352,18.090439089075694,66.51640174482672,9.725719124980554,25.04822942514805,11.201246141117748,9.477434577145162,13.40719086601342,29.793030492621728,17.59265031071647,28.042624848661873,4.439713750305079,6.332048964774394,3.2577406781193647,7.205401779353861,40.532965137966606,29.01026887185866,28.307907756197206,7.524335637293947,21.345789106705237,57.3596330423628,,20.906635950543745
1924,39.43571401018045,13.420677835553613,36.1014447112404,18.61325564745086,68.37239858770867,9.853384445997525,24.46283947296286,11.342997241322491,9.649548088528077,13.966511833372412,31.328378263779417,17.646059473189048,28.3524898822224,4.769586375314382,6.393029322656846,2.37251459043011,7.3764404339924585,40.24278877658755,30.579218191869003,28.724773580558207,7.71185735081053,20.93936508901238,66.51571010475438,,21.160247694053307
1925,40.199799589154594,14.402744068047769,36.95089912776257,19.039158132793403,70.20518386519271,10.073082234596054,22.92044892486632,11.471425254199684,9.885908107832845,14.386909313717718,33.43568730421597,17.743661963306412,28.964091125574324,5.175633891456418,6.435530108352646,2.5854461165166214,7.621244066128274,40.39957852136576,31.16966412451359,29.094300160328846,7.86732936872858,21.42098705950185,61.90491380417343,,21.160821324469392
1926,41.70080798243044,14.689002604791067,37.74764334580277,19.475614586718446,71.34042264815697,10.291695816265502,25.190766546299542,11.545165587499323,10.121325284134318,14.354373679460007,35.451719740505744,18.2350863854896,29.02142472052455,5.662217766047092,6.614989089458962,2.8081312933920253,7.8985531145728025,40.49540724159083,32.75538364028301,29.480070491573578,8.060065806483538,20.96219517806757,64.93727373558968,,22.32301777044041
1927,42.28583142238385,15.063919783268787,38.274372235453605,19.967225984202067,72.13966631090142,10.567016700090855,22.701225170410048,11.682167155350783,10.4406869896911,14.488270257992202,37.1388903708733,17.77638500139478,29.153105473915673,6.013004071419708,6.762141142525929,3.075077854514385,8.160033769348052,41.287812449330325,33.38496379581897,29.713580285450405,8.216540857383478,20.904574774223562,67.1331822371275,,22.03925007962266
1928,43.880578305442555,15.382966650913433,38.91294278678943,20.651702367562713,73.72433327212846,10.891469812701951,22.92975167297165,11.754889677989693,10.762237238217754,14.569842143592927,37.725840465550405,17.99227734990363,29.608794204179603,6.407345780831883,7.0773999994049435,3.3267341277325837,8.388925849347226,41.78859910798515,32.09584796489947,30.006764307936347,8.360571078093972,21.926538187527342,68.04903974919361,,22.506669476948083
1929,45.530404140030896,15.85451776803927,39.98365952626398,21.570276126926768,75.18885068205988,11.288770686227616,23.41678687086337,11.849968974063215,11.19019543478144,15.925323921498029,37.791366717591124,18.045264485262372,29.85809963971848,6.814931120447197,7.11531270326475,3.565921875684243,8.686314417937512,43.39266805167919,32.40782661378623,30.761100557538718,8.627104647500285,20.85028203168009,66.72655847171168,,22.929806841411228
1930,47.68796981807994,16.40483786472538,41.79600727770885,22.82656343769702,77.4578402142399,12.102126957771963,26.15048713276452,12.055200147437558,11.66711302676518,18.369117786627342,39.6438431271879,18.666131002939423,30.179874138959626,7.132568934014276,7.588190146372724,3.839950400947911,9.128223008598871,44.52411319060697,33.601454670218736,31.578702200787774,8.895276519890357,20.98331319424008,75.33407068184522,,24.443900888157135
1931,52.6442550099203,16.819670618912262,44.26426841591582,23.75656570482913,83.92960113673412,12.860715869543329,29.7283229251038,12.45574025827679,12.066320081148847,20.25876534518005,43.5212864687249,19.454744304362414,30.32147496782399,7.431995929130394,8.25580337801084,4.040867015189548,9.418586844099371,47.795322769043395,37.160658637706916,31.80935739463447,8.998112390747576,22.0226684139382,86.32704615897276,,26.32865536706831
1932,53.35523949050707,17.054910879564645,46.46505554529423,24.433525445453242,89.20665969668283,12.77568646616208,32.53218748927101,12.898050129782613,12.0511236282471,19.53608597719056,48.34774156483682,20.45820512109317,30.356089981680274,7.74790738302913,8.75893356882136,4.2027262510710965,9.4758450841136,52.93696816311546,38.49594406922912,31.892152089119016,9.043254508950916,22.98194199657669,104.02131727794844,,27.83458075795357
1933,50.6242857667388,17.051628834089048,47.36419409299865,24.319784352429302,95.38441711432164,12.424684124878535,29.227979944379186,13.0499360105872,12.051654381928392,19.187583283239057,47.599403799867716,20.647972060946415,30.578279264067202,7.988589010247219,9.011303616840337,4.252640436277613,9.420164353934904,53.87528916676957,38.72368642052077,31.943154772742005,9.14176119675444,23.48053451323811,102.26322898235027,,27.147290303290994
1934,48.54361991816357,22.68271404320489,48.26269857123296,23.851330560657427,89.05617032414673,12.157694985461735,26.07550308453118,13.36108075488048,12.029997528114457,18.22898700239378,48.926972772507064,20.129150647282213,30.56620368586146,8.333265135733352,9.162067023930204,4.383184051710259,9.483008565169126,53.136152329441906,38.65438599784563,32.33830778074585,9.310080769174105,22.584567401886122,101.82884911194152,,26.70133195264014
1935,47.28188934166565,20.440923340483725,48.25775887114416,23.761899577155937,89.88916783984388,12.027704172350264,25.818712966494665,13.754160593293713,12.013552372298106,18.08236678221768,49.86268383631867,19.96162482767379,30.744654288359452,8.800392762039214,9.07767373855869,4.53402011851687,9.804316608680248,54.7100809140106,37.96361122781819,32.749898273750595,9.48243173664662,22.560814828531615,93.85436333534379,,26.54323983182287
1936,46.75612757776258,18.683583972184227,47.72301612033401,23.62668987663205,88.5706985935582,12.174756119133933,23.697551631305128,14.121848800395739,12.250607889315608,18.07800230080837,49.5779655923172,19.70475815037751,30.873736602188607,9.24719484467496,9.490680834295091,4.736959207105848,10.188161077720286,54.61053061012249,37.553593514373894,34.52083873027384,9.681873907962649,22.864439019864044,85.31403498019446,,25.9002544347892
1937,46.90867549511228,17.289544931310964,47.70868125843391,23.57545451878901,84.74175669336975,12.256175710047714,23.666493199719472,14.450701368430249,11.845636980517847,17.80339710059091,56.369413816964155,19.47790749507164,30.95616000138949,9.76358152754758,9.57497987269281,4.985568540869041,10.616666840058706,52.90085594535776,38.30049385420973,38.790604657309686,9.927577873149364,23.39513868287441,86.22946739299935,,26.316493995873063
1938,46.82817858949313,16.16536788395402,48.37962347855894,24.299770752374044,86.32486472944854,12.41451150121329,22.93569005710442,14.799177013940826,11.351309362590133,17.814024774110596,57.05779714740555,19.527866789433343,31.081316572039114,10.23593449411591,9.730071511297863,5.24142513522851,11.334047716978187,52.373492680821464,39.80623234534205,40.43812057847304,10.152302151110902,23.875617393056324,104.13423175381878,,26.03585514247318
1939,48.19266456241941,15.444110526716956,48.03319430287618,24.26138430285473,83.44217675943291,12.6272563575384,21.47067738573518,15.091109816727217,10.877005838740196,19.93146842187395,56.72315605913655,18.577273489837744,31.115330586698462,10.525794113490347,9.862263295377423,5.447849530376759,11.582857868384597,51.123852337375105,39.81797597000849,41.85775204321133,10.377979664440813,23.141147199192122,93.61240268075365,,25.190917771091392
1940,48.59951200459167,16.952310878350712,47.339709185249156,23.645191697756953,80.58214689339097,12.74041353615415,19.0318381787079,15.691419405189855,11.017873985712347,19.75129687693978,55.52219211641868,15.916348946930777,31.551970418746155,10.786891487635911,10.549358706069748,5.78905324927037,11.925743536473497,50.440515658300015,41.197631713565244,43.21422623209643,10.606327632554482,26.46997982318096,89.35512747119854,,23.791435685698314
1941,48.244196809943816,16.917571633203096,45.748704490746455,23.738414880047884,79.75817348249768,13.009908436871942,19.261866408917278,15.64170630484733,10.832864820085517,20.707307883884383,53.41355398760436,15.490141729959959,31.775959990195943,10.974257372894964,11.368824504810913,6.220535308843928,11.983669979977119,48.82835596737268,41.8826615938665,44.77729413595186,10.788804207034486,27.769786887846113,80.41235711436495,,23.809687024216174
1942,48.20121881028574,17.97311514511516,44.80095714994269,24.24310687950063,78.85646336202657,13.202999104418552,18.211933784155484,15.77118803161989,10.864203632516599,20.87547076483331,51.25363019908753,14.139788204284766,31.784516775414787,11.148897821775028,11.538166362233993,6.685479703057174,12.172454081027617,47.55864877775167,44.07109992284004,46.00371996541156,10.904613793964819,28.05429088934619,73.40681211881659,,22.807926336743428
1943,48.93042824544267,17.690717019745627,43.47743723610544,24.9232554834315,77.25789878666082,13.336749299403047,18.03969078227367,16.00912090853043,10.95100958985751,20.204918966387556,49.13133358416206,13.757699543502584,31.728836492300868,11.29532910502324,11.676708113184157,7.095914792095671,12.220779859906983,45.90486024075597,45.77373473893952,47.804291390073026,11.0645966333729,28.639829941960606,63.258065341769914,,22.16719054844963
1944,48.19371396498411,18.285994875476277,42.469124872292205,25.48556469825349,76.20868296249601,13.492412713370316,19.911270541300418,17.371000290040588,11.110350793971113,19.448859103414094,42.38829372911264,14.811101143884986,31.493575907454563,11.414120703809022,11.823557115839177,7.6194911391588205,12.379527263585993,43.35077656174242,47.54453183561079,49.31811179821071,11.231712899629525,29.446767578936292,67.0521126338888,,21.850780557107488
1945,47.06839528340581,19.096947046989907,41.461719968195695,26.693361911059636,74.76215966376283,13.706473346850144,21.134558504352345,17.630835854739466,11.165026186691374,20.758850931857573,38.287433574244545,15.909540441977384,30.857742974966122,11.519014448208829,11.699265876351243,7.974043472874733,12.83732642215391,40.7991628022887,49.80006282477237,50.58013418737468,11.281192117308555,29.99139929114995,69.8108772342577,,22.126947944990825
1946,44.65422293385979,19.23735230101,41.07635672283086,27.748245890278803,73.41050637665434,14.021625481250666,28.907098398734284,17.897025645050363,11.21702420218781,20.351205618268416,34.71722968519731,17.13570796986222,30.059480943051916,11.728496323129761,11.59731903562444,5.977532356378992,13.665024728793282,39.07399559465056,48.12982391842534,51.16245276459771,11.490615621949074,30.65748142009803,71.21056110604485,,24.65997423097301
1947,42.29153998202212,20.0127494895859,41.07282095774276,28.75627711019146,72.82235974034519,14.493741939344192,29.555793393730696,18.524585334553482,11.282105577440495,20.98006986646734,33.850426433651066,18.822048433879946,29.4964500132809,11.798589604491982,12.007095200702745,6.3043074441384235,14.81989884291828,38.92134129071701,47.948736102903275,52.00111919684565,11.876992277337251,31.69843710412348,72.92441673701033,,24.987860781547706
1948,42.31759116111664,20.578826137361833,42.14366014482174,30.02758209931102,72.04152417727963,15.026346574259374,27.264532662855455,19.203965630878304,11.43357084805764,20.392144489043538,34.22985031953905,18.96024401409408,28.638135171096124,11.909141615047224,12.176502899682063,6.600486276903408,16.023556935227532,39.01834828889942,49.30227588256124,51.94974131944671,12.22934580508283,33.170040194881494,75.11806508572789,,24.88049900746683
1949,41.41962877043415,21.350633501461548,43.986252990274224,31.50898006931144,73.27670395378111,15.475643963549507,24.244454902267314,20.02661836139814,11.7797323069378,22.0038415254382,36.36766951778915,19.406051785595906,28.654662345290212,12.222896401013402,12.606433701275087,6.912710096255847,16.708192631495766,41.34995868444935,50.65649209873749,50.54022218932581,12.440235353177528,34.500905941119996,78.26049931545361,,24.89108587205918
1950,41.04498864233636,22.037768263826948,44.64531243706758,33.1520449862333,73.43349329146696,12.760704439979756,23.54038476118005,21.126662619762495,12.005275290513582,22.851664105888197,37.03992533925675,19.06305071686075,29.930188647476104,12.592358708745039,14.12219777438111,6.98870750957006,17.433686813812756,43.699465283163825,51.06651816720579,49.878437124366215,12.66898027414029,35.780744682432164,80.15389699374178,,25.628620808647625
1951,41.73047030503106,22.207167879533596,46.25108459859858,35.322189406772615,71.64883170595304,13.123591249735048,24.06402279607333,22.397161555575277,12.388782759290395,23.89677369190697,37.699904563637574,19.47864468241794,29.50958693164483,13.474186436511989,14.582645302432624,7.1609966811838275,18.44553979939031,46.40199967984543,53.59108071737781,52.02262705257451,13.190877624774084,37.426255315016846,78.68556851637287,,26.198373568985097
1952,42.76888882257212,23.612813019000708,47.23423207965963,37.285091908089754,71.7647068774178,13.575148703085034,24.653169518918073,24.126866692606978,12.630233221953151,25.049333689137462,38.833986948386695,20.52070673539347,28.85081851831933,14.503608398854976,15.078502927445706,7.391600078873808,19.74568360544843,49.252569738468154,55.588391205224454,52.90788204562821,13.657970124286049,38.967229484976734,79.93402636533712,,26.875796923021863
1953,44.063131811704885,24.69692753407555,48.00939478796517,39.36318701568641,72.77824755848208,14.049756728499567,25.100288669492596,25.19736206508081,12.928126792001285,26.418364037328832,40.144273907846994,21.085883634027628,28.15861560699694,15.581312925880248,15.662541681662201,7.715197828554782,21.088548486955936,50.66117130024487,58.06758666942055,54.9183943121023,14.206274484027778,40.95110965535333,80.89648387317112,,27.64462111815727
1954,45.03628479239582,24.521300276295275,49.02628196518839,42.02568396589466,73.65585179627992,14.516890060990091,25.678963299911775,26.724042284291148,13.12580204049346,27.83370699457861,40.67694975523564,21.522332605863955,27.788302134702448,16.671300739366426,16.355534062213,8.059298270994182,22.22671566488599,52.24465338090284,61.411908797901695,56.580944759591134,14.867197880806222,42.650815655643115,85.44817164062829,,28.343349696383132
1955,46.19031134053435,24.225601577982726,51.24599637729337,44.92748253244942,74.1424408124421,14.936624825032755,26.350615888893113,28.621986193393678,13.568979526808603,28.62456884754543,41.47699670991831,22.202753288181807,27.616425833311716,17.900673700817993,17.42382636613121,8.269092126564654,23.379856361894742,54.58079407780321,64.76803899830153,58.60296074927938,15.50104933050533,45.14379786806256,85.03851795413458,,29.41925720390514
1956,47.79151614569015,24.8126983054386,52.54084485578178,46.31625319556668,74.27680911945647,15.46149031554424,27.725945564275758,30.32131779176995,14.198746438175714,30.273232898444864,43.307368429615565,23.200633425786375,27.735924213586443,19.27014205492017,18.64483883311616,8.484272888092905,24.678360657498633,57.55414264956006,68.33932054711674,61.097079145309145,16.199184495702294,47.986101204712,85.75120923092977,,30.83377295015818
1957,50.24432854946684,25.50557159207635,53.68978430462797,49.06975786612889,75.34452142858376,15.920572305693417,29.35945823231443,31.81481958318772,14.870740988145306,31.81792460978118,44.77789021544663,24.533972260104022,28.94887955582234,21.04198285695991,19.89298854988135,8.85459742910903,26.247450871478048,61.5660347391038,71.48306284833797,63.50468276950952,17.51385401892358,49.46842521315401,89.773277258569,,32.25601804753226
1958,53.109342349394616,26.781819413491753,55.82194790975704,53.403458336343824,78.88348241424532,16.49561387595608,31.234197771301833,33.445324192970865,15.382584878141746,33.223665227161824,46.48465964830324,26.393608376800742,29.964655642121226,22.115289807711555,21.30740580511152,9.48756822229206,27.998339582540556,66.69809241518665,75.84815811745874,65.65459682953181,17.97918875501682,51.761085912116606,95.67993298232474,,33.86433992844178
